image_path,x,y,w,h,class_id,class_name,signal_state
raw_frames\frame_00440_jpg.rf.ae23e889bb0ee2c51ad7e515a2145aca.jpg,227,171,44,79,0,compliant_vehicle,red
raw_frames\frame_00441_jpg.rf.9cc9c83785b05888956ae556c3f031d6.jpg,423,174,81,172,0,compliant_vehicle,red
raw_frames\frame_00441_jpg.rf.9cc9c83785b05888956ae556c3f031d6.jpg,377,167,40,85,1,violating_vehicle,red
raw_frames\frame_00443_jpg.rf.6cbdf059c5627c437b7e93d73410887d.jpg,375,156,37,79,0,compliant_vehicle,red
raw_frames\frame_00443_jpg.rf.6cbdf059c5627c437b7e93d73410887d.jpg,431,159,83,193,0,compliant_vehicle,red
raw_frames\frame_00443_jpg.rf.74bd925d2f8efda1b1a753002f2a522e.jpg,134,170,80,153,0,compliant_vehicle,red
raw_frames\frame_00443_jpg.rf.74bd925d2f8efda1b1a753002f2a522e.jpg,214,138,62,90,0,compliant_vehicle,red
raw_frames\frame_00444_jpg.rf.30c1af456b1f1c65e997ecc15a024c91.jpg,102,169,118,155,0,compliant_vehicle,red
raw_frames\frame_00444_jpg.rf.30c1af456b1f1c65e997ecc15a024c91.jpg,235,138,50,116,0,compliant_vehicle,red
raw_frames\frame_00444_jpg.rf.e40971007e9e50cf5d70770192c4bdaa.jpg,364,138,60,85,0,compliant_vehicle,red
raw_frames\frame_00444_jpg.rf.e40971007e9e50cf5d70770192c4bdaa.jpg,433,173,82,167,0,compliant_vehicle,red
raw_frames\frame_00445_jpg.rf.61015800d2f2ff923a5321826a62d683.jpg,377,133,32,61,0,compliant_vehicle,unknown
raw_frames\frame_00445_jpg.rf.61015800d2f2ff923a5321826a62d683.jpg,426,163,90,154,0,compliant_vehicle,unknown
raw_frames\frame_00445_jpg.rf.61015800d2f2ff923a5321826a62d683.jpg,241,295,69,146,0,compliant_vehicle,unknown
raw_frames\frame_00446_jpg.rf.82f3908cb7cb26148b6c46269194f46e.jpg,376,146,47,35,0,compliant_vehicle,red
raw_frames\frame_00446_jpg.rf.82f3908cb7cb26148b6c46269194f46e.jpg,426,191,74,128,0,compliant_vehicle,red
raw_frames\frame_00446_jpg.rf.82f3908cb7cb26148b6c46269194f46e.jpg,264,245,87,158,0,compliant_vehicle,red
raw_frames\frame_00447_jpg.rf.462b7fbe419768be474406dfbc37464f.jpg,152,163,78,185,0,compliant_vehicle,red
raw_frames\frame_00447_jpg.rf.462b7fbe419768be474406dfbc37464f.jpg,230,124,26,65,0,compliant_vehicle,red
raw_frames\frame_00447_jpg.rf.462b7fbe419768be474406dfbc37464f.jpg,314,185,71,118,0,compliant_vehicle,red
raw_frames\frame_00448_jpg.rf.18d79b84e37a06c1f2dfafd9ea73a830.jpg,291,168,26,71,0,compliant_vehicle,red
raw_frames\frame_00448_jpg.rf.18d79b84e37a06c1f2dfafd9ea73a830.jpg,417,174,69,172,0,compliant_vehicle,red
raw_frames\frame_00448_jpg.rf.cc3ebc58810d6ec968ab00aba3f7c8ac.jpg,318,175,38,60,0,compliant_vehicle,red
raw_frames\frame_00448_jpg.rf.cc3ebc58810d6ec968ab00aba3f7c8ac.jpg,161,177,55,138,0,compliant_vehicle,red
raw_frames\frame_00448_jpg.rf.cc3ebc58810d6ec968ab00aba3f7c8ac.jpg,235,137,29,41,0,compliant_vehicle,red
raw_frames\frame_00449_jpg.rf.3fef11de7c884c1db872c35bc86a8570.jpg,294,149,31,57,0,compliant_vehicle,red
raw_frames\frame_00449_jpg.rf.3fef11de7c884c1db872c35bc86a8570.jpg,392,112,31,72,0,compliant_vehicle,red
raw_frames\frame_00449_jpg.rf.3fef11de7c884c1db872c35bc86a8570.jpg,411,188,85,149,0,compliant_vehicle,red
raw_frames\frame_00450_jpg.rf.a2aede79e4e8b77fc97fa27a3cc3d662.jpg,132,159,66,142,0,compliant_vehicle,red
raw_frames\frame_00450_jpg.rf.a2aede79e4e8b77fc97fa27a3cc3d662.jpg,334,130,20,60,0,compliant_vehicle,red
raw_frames\frame_00450_jpg.rf.a2aede79e4e8b77fc97fa27a3cc3d662.jpg,230,110,35,52,0,compliant_vehicle,red
raw_frames\frame_00451_jpg.rf.9528906f09607d88b785b0d43ae7d197.jpg,283,205,63,136,0,compliant_vehicle,green
raw_frames\frame_00451_jpg.rf.9528906f09607d88b785b0d43ae7d197.jpg,430,168,99,183,0,compliant_vehicle,green
raw_frames\frame_00452_jpg.rf.726db0e5a7541b62c87d1773add2856c.jpg,279,159,75,144,0,compliant_vehicle,green
raw_frames\frame_00452_jpg.rf.726db0e5a7541b62c87d1773add2856c.jpg,146,158,70,190,0,compliant_vehicle,green
raw_frames\frame_00452_jpg.rf.b4e8d45ccedaff4e49f76607e54cd4e2.jpg,274,148,84,122,0,compliant_vehicle,green
raw_frames\frame_00452_jpg.rf.b4e8d45ccedaff4e49f76607e54cd4e2.jpg,435,153,74,170,0,compliant_vehicle,green
raw_frames\frame_00454_jpg.rf.aecd371a883e0ad52a6c5f953f5fded1.jpg,406,163,85,167,0,compliant_vehicle,green
raw_frames\frame_00454_jpg.rf.aecd371a883e0ad52a6c5f953f5fded1.jpg,326,128,62,115,0,compliant_vehicle,green
raw_frames\frame_00454_jpg.rf.fa6359b2f382dab0c8b2ea5b882ed1b2.jpg,134,170,91,143,0,compliant_vehicle,green
raw_frames\frame_00454_jpg.rf.fa6359b2f382dab0c8b2ea5b882ed1b2.jpg,277,126,58,117,0,compliant_vehicle,green
raw_frames\frame_00456_jpg.rf.bc4a44a3be67259c770f3aae87c78c1f.jpg,410,160,89,144,0,compliant_vehicle,green
raw_frames\frame_00456_jpg.rf.bc4a44a3be67259c770f3aae87c78c1f.jpg,331,107,34,79,0,compliant_vehicle,green
raw_frames\frame_00456_jpg.rf.bc4a44a3be67259c770f3aae87c78c1f.jpg,360,254,48,96,0,compliant_vehicle,green
raw_frames\frame_00456_jpg.rf.efb43954d3cedfcc0752787c8cc93e44.jpg,120,161,87,148,0,compliant_vehicle,green
raw_frames\frame_00456_jpg.rf.efb43954d3cedfcc0752787c8cc93e44.jpg,226,232,75,114,0,compliant_vehicle,green
raw_frames\frame_00457_jpg.rf.d736fdae1e79a783f9ee6bb09b0f5832.jpg,351,196,57,87,0,compliant_vehicle,green
raw_frames\frame_00457_jpg.rf.d736fdae1e79a783f9ee6bb09b0f5832.jpg,417,167,99,204,0,compliant_vehicle,green
raw_frames\frame_00458_jpg.rf.cd4408cf11125d4d1de771d9d4d5bb61.jpg,135,170,70,141,0,compliant_vehicle,green
raw_frames\frame_00458_jpg.rf.cd4408cf11125d4d1de771d9d4d5bb61.jpg,227,153,68,116,0,compliant_vehicle,green
raw_frames\frame_00458_jpg.rf.ec2a82fbba8cc51632afdcaa2a944304.jpg,372,160,24,71,0,compliant_vehicle,green
raw_frames\frame_00458_jpg.rf.ec2a82fbba8cc51632afdcaa2a944304.jpg,416,183,102,188,0,compliant_vehicle,green
raw_frames\frame_00459_jpg.rf.62ffd793748e5bdc807ca668d4cbfc62.jpg,230,156,44,63,0,compliant_vehicle,green
raw_frames\frame_00459_jpg.rf.62ffd793748e5bdc807ca668d4cbfc62.jpg,135,162,97,165,0,compliant_vehicle,green
raw_frames\frame_00462_jpg.rf.ab5def28aec82ba32bbedf0288c41cf9.jpg,129,167,77,149,0,compliant_vehicle,green
raw_frames\frame_00462_jpg.rf.ab5def28aec82ba32bbedf0288c41cf9.jpg,226,144,58,51,0,compliant_vehicle,green
raw_frames\frame_00462_jpg.rf.ab5def28aec82ba32bbedf0288c41cf9.jpg,210,153,26,43,0,compliant_vehicle,green
raw_frames\frame_00463_jpg.rf.efa9c5e8897baa44349cc957911493bd.jpg,260,270,48,81,0,compliant_vehicle,green
raw_frames\frame_00463_jpg.rf.efa9c5e8897baa44349cc957911493bd.jpg,414,199,76,98,0,compliant_vehicle,green
raw_frames\frame_00463_jpg.rf.efa9c5e8897baa44349cc957911493bd.jpg,362,127,38,54,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.0b112facd0ba327b7da8664add5078c9.jpg,277,222,52,88,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.0b112facd0ba327b7da8664add5078c9.jpg,417,188,67,143,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.0b112facd0ba327b7da8664add5078c9.jpg,370,130,33,48,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.0b112facd0ba327b7da8664add5078c9.jpg,326,283,54,120,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.78c8e478929c216b0167fcadec4ffb23.jpg,135,182,73,134,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.78c8e478929c216b0167fcadec4ffb23.jpg,338,219,36,81,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.78c8e478929c216b0167fcadec4ffb23.jpg,251,292,66,107,0,compliant_vehicle,green
raw_frames\frame_00464_jpg.rf.78c8e478929c216b0167fcadec4ffb23.jpg,241,137,28,57,0,compliant_vehicle,green
raw_frames\frame_00465_jpg.rf.8e598c526638cec1bb3fe3f19c3e9262.jpg,245,237,74,100,0,compliant_vehicle,green
raw_frames\frame_00465_jpg.rf.8e598c526638cec1bb3fe3f19c3e9262.jpg,317,207,54,59,0,compliant_vehicle,green
raw_frames\frame_00465_jpg.rf.8e598c526638cec1bb3fe3f19c3e9262.jpg,142,184,63,143,0,compliant_vehicle,green
raw_frames\frame_00465_jpg.rf.8e598c526638cec1bb3fe3f19c3e9262.jpg,246,128,30,48,0,compliant_vehicle,green
raw_frames\frame_00466_jpg.rf.4820d29224726663259d9cd684cecf0f.jpg,263,214,62,105,0,compliant_vehicle,green
raw_frames\frame_00466_jpg.rf.4820d29224726663259d9cd684cecf0f.jpg,319,169,33,63,0,compliant_vehicle,green
raw_frames\frame_00466_jpg.rf.4820d29224726663259d9cd684cecf0f.jpg,148,171,77,158,0,compliant_vehicle,green
raw_frames\frame_00466_jpg.rf.7baf8831917174197963d619b839f5aa.jpg,285,160,26,81,0,compliant_vehicle,green
raw_frames\frame_00466_jpg.rf.7baf8831917174197963d619b839f5aa.jpg,328,209,56,86,0,compliant_vehicle,green
raw_frames\frame_00466_jpg.rf.7baf8831917174197963d619b839f5aa.jpg,418,177,90,167,0,compliant_vehicle,green
raw_frames\frame_00467_jpg.rf.8aae3f9ae9ddfc01dc27ec859f999c6e.jpg,341,179,22,65,0,compliant_vehicle,green
raw_frames\frame_00467_jpg.rf.8aae3f9ae9ddfc01dc27ec859f999c6e.jpg,291,158,24,40,0,compliant_vehicle,green
raw_frames\frame_00467_jpg.rf.8aae3f9ae9ddfc01dc27ec859f999c6e.jpg,419,155,95,176,0,compliant_vehicle,green
raw_frames\frame_00468_jpg.rf.78a7a5d56c8c2a05b6732d58c0b63eac.jpg,344,165,26,58,0,compliant_vehicle,green
raw_frames\frame_00468_jpg.rf.78a7a5d56c8c2a05b6732d58c0b63eac.jpg,411,183,91,155,0,compliant_vehicle,green
raw_frames\frame_00468_jpg.rf.78a7a5d56c8c2a05b6732d58c0b63eac.jpg,286,126,32,82,0,compliant_vehicle,green
raw_frames\frame_00470_jpg.rf.7f8ae03d4fce082e557a0e1ce28acf1b.jpg,384,179,119,133,0,compliant_vehicle,green
raw_frames\frame_00470_jpg.rf.7f8ae03d4fce082e557a0e1ce28acf1b.jpg,313,142,30,57,0,compliant_vehicle,green
raw_frames\frame_00470_jpg.rf.7f8ae03d4fce082e557a0e1ce28acf1b.jpg,277,126,31,47,0,compliant_vehicle,green
raw_frames\frame_00470_jpg.rf.9dc4d0e33f01138566b2f814ccb2a3e8.jpg,132,170,85,157,0,compliant_vehicle,green
raw_frames\frame_00470_jpg.rf.9dc4d0e33f01138566b2f814ccb2a3e8.jpg,291,148,37,78,0,compliant_vehicle,green
raw_frames\frame_00472_jpg.rf.2db60f29eb685aba0bfbad4b87bd2750.jpg,415,196,98,153,0,compliant_vehicle,green
raw_frames\frame_00473_jpg.rf.3449cebe7661acc819343ee55d39d244.jpg,143,184,90,162,0,compliant_vehicle,green
raw_frames\frame_00473_jpg.rf.8c9b83d8c272c556f673f95293fb4c25.jpg,183,354,95,265,0,compliant_vehicle,green
raw_frames\frame_00473_jpg.rf.8c9b83d8c272c556f673f95293fb4c25.jpg,351,453,71,163,0,compliant_vehicle,green
raw_frames\frame_00473_jpg.rf.8c9b83d8c272c556f673f95293fb4c25.jpg,390,200,121,138,0,compliant_vehicle,green
raw_frames\frame_00474_jpg.rf.8ba7be3f03f40991e1c36b9c9267d985.jpg,422,201,90,143,0,compliant_vehicle,green
raw_frames\frame_00475_jpg.rf.8d3b224d2e61f84b7de40ac1b9f5de1f.jpg,270,199,107,116,0,compliant_vehicle,green
raw_frames\frame_00475_jpg.rf.8d3b224d2e61f84b7de40ac1b9f5de1f.jpg,215,234,78,85,0,compliant_vehicle,green
raw_frames\frame_00475_jpg.rf.8d3b224d2e61f84b7de40ac1b9f5de1f.jpg,130,189,92,169,0,compliant_vehicle,green
raw_frames\frame_00475_jpg.rf.cc3a4b1ece205d4cf88b837916b04abd.jpg,260,193,70,135,0,compliant_vehicle,green
raw_frames\frame_00475_jpg.rf.cc3a4b1ece205d4cf88b837916b04abd.jpg,342,235,82,97,0,compliant_vehicle,green
raw_frames\frame_00475_jpg.rf.cc3a4b1ece205d4cf88b837916b04abd.jpg,423,194,94,140,0,compliant_vehicle,green
raw_frames\frame_00478_jpg.rf.29c2a7e80238db2d93b1d64477bbdff6.jpg,408,198,103,132,0,compliant_vehicle,green
raw_frames\frame_00479_jpg.rf.15502451dcb2e0cffa72b2a29340f68a.jpg,218,288,93,100,0,compliant_vehicle,green
raw_frames\frame_00479_jpg.rf.15502451dcb2e0cffa72b2a29340f68a.jpg,126,194,100,90,0,compliant_vehicle,green
raw_frames\frame_00479_jpg.rf.15502451dcb2e0cffa72b2a29340f68a.jpg,224,131,49,56,0,compliant_vehicle,green
raw_frames\frame_00479_jpg.rf.15502451dcb2e0cffa72b2a29340f68a.jpg,302,110,46,87,0,compliant_vehicle,green
raw_frames\frame_00479_jpg.rf.1fe64e8e6616dea82126d27daf47fae3.jpg,277,109,55,68,0,compliant_vehicle,green
raw_frames\frame_00479_jpg.rf.1fe64e8e6616dea82126d27daf47fae3.jpg,369,131,37,35,0,compliant_vehicle,green
raw_frames\frame_00479_jpg.rf.1fe64e8e6616dea82126d27daf47fae3.jpg,402,175,102,151,0,compliant_vehicle,green
raw_frames\frame_00481_jpg.rf.d0e8c648c6c3e74ceb8816daf24388aa.jpg,352,191,54,41,0,compliant_vehicle,green
raw_frames\frame_00481_jpg.rf.d0e8c648c6c3e74ceb8816daf24388aa.jpg,418,180,77,150,0,compliant_vehicle,green
raw_frames\frame_00481_jpg.rf.d0e8c648c6c3e74ceb8816daf24388aa.jpg,377,108,24,57,0,compliant_vehicle,green
raw_frames\frame_00481_jpg.rf.eeec522f44c61df21746a9a41db38ed2.jpg,245,173,27,64,0,compliant_vehicle,green
raw_frames\frame_00481_jpg.rf.eeec522f44c61df21746a9a41db38ed2.jpg,236,106,22,52,0,compliant_vehicle,green
raw_frames\frame_00481_jpg.rf.eeec522f44c61df21746a9a41db38ed2.jpg,152,172,76,162,0,compliant_vehicle,green
raw_frames\frame_00482_jpg.rf.41ac0788e61cbe9699e137ffc8fa2d34.jpg,381,154,22,43,0,compliant_vehicle,green
raw_frames\frame_00482_jpg.rf.41ac0788e61cbe9699e137ffc8fa2d34.jpg,418,181,80,147,0,compliant_vehicle,green
raw_frames\frame_00482_jpg.rf.41ac0788e61cbe9699e137ffc8fa2d34.jpg,377,97,28,45,0,compliant_vehicle,green
raw_frames\frame_00482_jpg.rf.7994f68d534dc9e6cc41552e1cc833bb.jpg,240,172,27,31,0,compliant_vehicle,green
raw_frames\frame_00482_jpg.rf.7994f68d534dc9e6cc41552e1cc833bb.jpg,151,183,78,136,0,compliant_vehicle,green
raw_frames\frame_00482_jpg.rf.7994f68d534dc9e6cc41552e1cc833bb.jpg,246,108,23,38,0,compliant_vehicle,green
raw_frames\frame_00486_jpg.rf.138499127bdd0e418f698a2388a06fd9.jpg,210,218,37,54,0,compliant_vehicle,green
raw_frames\frame_00486_jpg.rf.138499127bdd0e418f698a2388a06fd9.jpg,316,134,33,64,0,compliant_vehicle,green
raw_frames\frame_00486_jpg.rf.138499127bdd0e418f698a2388a06fd9.jpg,313,252,92,105,0,compliant_vehicle,green
raw_frames\frame_00486_jpg.rf.f96c3ca76a59fe931d3de20b71c28772.jpg,261,228,74,137,0,compliant_vehicle,red
raw_frames\frame_00486_jpg.rf.f96c3ca76a59fe931d3de20b71c28772.jpg,396,212,36,69,0,compliant_vehicle,red
raw_frames\frame_00486_jpg.rf.f96c3ca76a59fe931d3de20b71c28772.jpg,434,173,70,153,0,compliant_vehicle,red
raw_frames\frame_00486_jpg.rf.f96c3ca76a59fe931d3de20b71c28772.jpg,276,146,60,56,1,violating_vehicle,red
raw_frames\frame_00487_jpg.rf.d47639505b289e911fe77fd30f44ed9c.jpg,390,179,37,61,1,violating_vehicle,red
raw_frames\frame_00487_jpg.rf.d47639505b289e911fe77fd30f44ed9c.jpg,437,177,63,143,0,compliant_vehicle,red
raw_frames\frame_00487_jpg.rf.d47639505b289e911fe77fd30f44ed9c.jpg,265,209,89,147,0,compliant_vehicle,red
raw_frames\frame_00488_jpg.rf.17ba77848c58f2d21ba045f010bce922.jpg,401,156,31,54,1,violating_vehicle,green
raw_frames\frame_00488_jpg.rf.17ba77848c58f2d21ba045f010bce922.jpg,275,202,64,83,1,violating_vehicle,green
raw_frames\frame_00488_jpg.rf.17ba77848c58f2d21ba045f010bce922.jpg,433,165,80,167,1,violating_vehicle,green
raw_frames\frame_00489_jpg.rf.6f31633140bd20ef67914e480c896736.jpg,416,160,28,46,1,violating_vehicle,unknown
raw_frames\frame_00489_jpg.rf.6f31633140bd20ef67914e480c896736.jpg,267,178,77,111,0,compliant_vehicle,unknown
raw_frames\frame_00489_jpg.rf.6f31633140bd20ef67914e480c896736.jpg,434,179,75,159,0,compliant_vehicle,unknown
raw_frames\frame_00490_jpg.rf.319054a788c77270270cfdc503680ac1.jpg,303,189,47,69,0,compliant_vehicle,red
raw_frames\frame_00490_jpg.rf.319054a788c77270270cfdc503680ac1.jpg,161,179,53,146,0,compliant_vehicle,red
raw_frames\frame_00490_jpg.rf.319054a788c77270270cfdc503680ac1.jpg,186,150,42,37,1,violating_vehicle,red
raw_frames\frame_00490_jpg.rf.47b0b7bf43309c4e8ab3964d4034ec8a.jpg,281,187,44,85,0,compliant_vehicle,red
raw_frames\frame_00490_jpg.rf.47b0b7bf43309c4e8ab3964d4034ec8a.jpg,431,207,71,128,0,compliant_vehicle,red
raw_frames\frame_00490_jpg.rf.47b0b7bf43309c4e8ab3964d4034ec8a.jpg,427,152,35,35,1,violating_vehicle,red
raw_frames\frame_00491_jpg.rf.1a5f0d777997926b366b693dd3cd512b.jpg,276,171,41,68,0,compliant_vehicle,red
raw_frames\frame_00491_jpg.rf.1a5f0d777997926b366b693dd3cd512b.jpg,394,196,109,132,0,compliant_vehicle,red
raw_frames\frame_00492_jpg.rf.59110af4c6ffb637b1388db245e09c28.jpg,285,177,51,84,0,compliant_vehicle,green
raw_frames\frame_00492_jpg.rf.59110af4c6ffb637b1388db245e09c28.jpg,417,197,104,136,0,compliant_vehicle,green
raw_frames\frame_00493_jpg.rf.5a4c11d1f50d0385bdb08de9cc07b519.jpg,285,175,70,109,0,compliant_vehicle,green
raw_frames\frame_00493_jpg.rf.5a4c11d1f50d0385bdb08de9cc07b519.jpg,417,197,98,161,0,compliant_vehicle,green
raw_frames\frame_00494_jpg.rf.46b39e78119df99e738fb171b8882e3d.jpg,274,181,82,94,0,compliant_vehicle,green
raw_frames\frame_00494_jpg.rf.46b39e78119df99e738fb171b8882e3d.jpg,437,179,81,177,0,compliant_vehicle,green
raw_frames\frame_00495_jpg.rf.04e5bb2e992197507d59c0b75a5c9892.jpg,279,174,56,82,0,compliant_vehicle,green
raw_frames\frame_00495_jpg.rf.04e5bb2e992197507d59c0b75a5c9892.jpg,403,198,126,154,0,compliant_vehicle,green
raw_frames\frame_00495_jpg.rf.f588a7f1eedb100ebc8398fb89c8346c.jpg,281,162,76,97,0,compliant_vehicle,green
raw_frames\frame_00495_jpg.rf.f588a7f1eedb100ebc8398fb89c8346c.jpg,125,186,111,189,0,compliant_vehicle,green
raw_frames\frame_00496_jpg.rf.08fc8dee6f49b114b5dad8381607dcad.jpg,277,190,76,75,0,compliant_vehicle,green
raw_frames\frame_00496_jpg.rf.08fc8dee6f49b114b5dad8381607dcad.jpg,152,185,71,155,0,compliant_vehicle,green
raw_frames\frame_00497_jpg.rf.16fc683d300c40c06215d50de08b97e5.jpg,290,164,72,86,0,compliant_vehicle,green
raw_frames\frame_00497_jpg.rf.16fc683d300c40c06215d50de08b97e5.jpg,115,167,116,156,0,compliant_vehicle,green
raw_frames\frame_00497_jpg.rf.e9596cf95412d20867fa70c08942f696.jpg,280,178,74,80,0,compliant_vehicle,green
raw_frames\frame_00497_jpg.rf.e9596cf95412d20867fa70c08942f696.jpg,415,171,111,192,0,compliant_vehicle,green
raw_frames\frame_00498_jpg.rf.8b041c63038781950f6c8565da5bc9b7.jpg,280,175,61,72,0,compliant_vehicle,green
raw_frames\frame_00498_jpg.rf.8b041c63038781950f6c8565da5bc9b7.jpg,414,190,106,139,0,compliant_vehicle,green
raw_frames\frame_00500_jpg.rf.07f420dc45363f148a15c4e1c8b671c9.jpg,275,177,82,67,0,compliant_vehicle,red
raw_frames\frame_00500_jpg.rf.07f420dc45363f148a15c4e1c8b671c9.jpg,403,199,114,148,0,compliant_vehicle,red
raw_frames\frame_00500_jpg.rf.2450528866cb5f69a11c1a1574987e91.jpg,297,165,80,95,0,compliant_vehicle,red
raw_frames\frame_00501_jpg.rf.3f8429aaed327f578ca6b4d7027d20ba.jpg,279,163,55,75,0,compliant_vehicle,red
raw_frames\frame_00501_jpg.rf.3f8429aaed327f578ca6b4d7027d20ba.jpg,425,166,73,146,0,compliant_vehicle,red
raw_frames\frame_00502_jpg.rf.1e5d7944b6cbe83d67215a60205acaf6.jpg,303,162,88,52,0,compliant_vehicle,red
raw_frames\frame_00502_jpg.rf.1e5d7944b6cbe83d67215a60205acaf6.jpg,237,191,138,206,0,compliant_vehicle,red
raw_frames\frame_00502_jpg.rf.1e5d7944b6cbe83d67215a60205acaf6.jpg,117,150,121,199,0,compliant_vehicle,red
raw_frames\frame_00502_jpg.rf.a5468a92a0d1336345ebf8841ce9379c.jpg,266,162,48,78,0,compliant_vehicle,red
raw_frames\frame_00502_jpg.rf.a5468a92a0d1336345ebf8841ce9379c.jpg,324,183,74,217,0,compliant_vehicle,red
raw_frames\frame_00502_jpg.rf.a5468a92a0d1336345ebf8841ce9379c.jpg,423,169,94,192,0,compliant_vehicle,red
raw_frames\frame_00503_jpg.rf.1e6bba1aa2a9935ee0aef2afb70bd7d3.jpg,269,168,31,42,0,compliant_vehicle,red
raw_frames\frame_00503_jpg.rf.1e6bba1aa2a9935ee0aef2afb70bd7d3.jpg,323,175,71,206,0,compliant_vehicle,red
raw_frames\frame_00503_jpg.rf.1e6bba1aa2a9935ee0aef2afb70bd7d3.jpg,410,176,96,159,0,compliant_vehicle,red
raw_frames\frame_00504_jpg.rf.7ff03d6b05f11136cc4d2f8ebd9ccde7.jpg,423,174,87,140,0,compliant_vehicle,red
raw_frames\frame_00504_jpg.rf.7ff03d6b05f11136cc4d2f8ebd9ccde7.jpg,312,162,95,182,0,compliant_vehicle,red
raw_frames\frame_00504_jpg.rf.7ff03d6b05f11136cc4d2f8ebd9ccde7.jpg,287,179,44,63,0,compliant_vehicle,red
raw_frames\frame_00505_jpg.rf.54d159abdab41ce5424590dc3496a786.jpg,285,159,43,93,0,compliant_vehicle,red
raw_frames\frame_00505_jpg.rf.54d159abdab41ce5424590dc3496a786.jpg,323,161,84,189,0,compliant_vehicle,red
raw_frames\frame_00505_jpg.rf.54d159abdab41ce5424590dc3496a786.jpg,416,173,92,167,0,compliant_vehicle,red
raw_frames\frame_00505_jpg.rf.7f230b197b551bf47897c7af771fd6db.jpg,125,178,87,149,0,compliant_vehicle,red
raw_frames\frame_00505_jpg.rf.7f230b197b551bf47897c7af771fd6db.jpg,213,177,105,151,0,compliant_vehicle,red
raw_frames\frame_00505_jpg.rf.7f230b197b551bf47897c7af771fd6db.jpg,306,173,55,91,0,compliant_vehicle,red
raw_frames\frame_00506_jpg.rf.00de5135657436f8ce25e61e0f30f2b0.jpg,297,173,40,77,0,compliant_vehicle,red
raw_frames\frame_00506_jpg.rf.00de5135657436f8ce25e61e0f30f2b0.jpg,331,149,56,184,0,compliant_vehicle,red
raw_frames\frame_00506_jpg.rf.00de5135657436f8ce25e61e0f30f2b0.jpg,429,166,74,163,0,compliant_vehicle,red
raw_frames\frame_00507_jpg.rf.0256e1e7ce5a634a307624961d8db666.jpg,284,177,27,54,0,compliant_vehicle,red
raw_frames\frame_00507_jpg.rf.0256e1e7ce5a634a307624961d8db666.jpg,329,159,79,184,0,compliant_vehicle,red
raw_frames\frame_00507_jpg.rf.0256e1e7ce5a634a307624961d8db666.jpg,419,178,70,171,0,compliant_vehicle,red
raw_frames\frame_00507_jpg.rf.68fa686e035fb26ce1827bb5867b160d.jpg,218,168,82,143,0,compliant_vehicle,red
raw_frames\frame_00507_jpg.rf.68fa686e035fb26ce1827bb5867b160d.jpg,298,153,59,113,0,compliant_vehicle,red
raw_frames\frame_00507_jpg.rf.68fa686e035fb26ce1827bb5867b160d.jpg,132,170,59,141,0,compliant_vehicle,red
raw_frames\frame_00508_jpg.rf.45fca8ae0edb5d65f121307d58346307.jpg,265,167,55,83,0,compliant_vehicle,red
raw_frames\frame_00508_jpg.rf.45fca8ae0edb5d65f121307d58346307.jpg,349,114,50,195,0,compliant_vehicle,red
raw_frames\frame_00508_jpg.rf.45fca8ae0edb5d65f121307d58346307.jpg,425,161,75,168,0,compliant_vehicle,red
raw_frames\frame_00509_jpg.rf.1a77e66bb2b667778bae152d5ff62514.jpg,271,161,70,112,0,compliant_vehicle,red
raw_frames\frame_00509_jpg.rf.1a77e66bb2b667778bae152d5ff62514.jpg,331,153,55,152,0,compliant_vehicle,red
raw_frames\frame_00509_jpg.rf.1a77e66bb2b667778bae152d5ff62514.jpg,416,152,110,199,0,compliant_vehicle,red
raw_frames\frame_00510_jpg.rf.63c79819cefa452dd26cac0b6ac1b698.jpg,280,162,39,88,0,compliant_vehicle,red
raw_frames\frame_00510_jpg.rf.63c79819cefa452dd26cac0b6ac1b698.jpg,335,127,47,176,0,compliant_vehicle,red
raw_frames\frame_00510_jpg.rf.63c79819cefa452dd26cac0b6ac1b698.jpg,429,185,95,158,0,compliant_vehicle,red
raw_frames\frame_00511_jpg.rf.27f092f86fb8f65e0a44752024286523.jpg,275,170,46,97,0,compliant_vehicle,red
raw_frames\frame_00511_jpg.rf.27f092f86fb8f65e0a44752024286523.jpg,336,133,63,174,0,compliant_vehicle,red
raw_frames\frame_00511_jpg.rf.27f092f86fb8f65e0a44752024286523.jpg,428,159,87,173,0,compliant_vehicle,red
